execution_time,crashed,stderr_length,stdout_length,video_indicators,audio_indicators,input_indicators,error_indicators,warning_indicators,emulation_indicators,tia_activity,riot_activity,has_output,output_lines,stable_execution,screenshots_captured,valid_images,visual_complexity_mean,visual_complexity_std,visual_complexity_range,image_width,image_height,image_channels,visual_entropy,edge_density,mean_brightness,brightness_std,unique_colors,motion_average,motion_consistency,has_motion,visual_activity,is_black_screen,total_activity_score,has_gameplay_output,rom_name,label,source_dir
1.0585660934448242,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,4693.0,0.0,0.0,320,240,3,0.17986765121722986,0.007044089067664945,0.295611400462963,0.22735944102926542,1.57421875,0.0,0.0,0,0,0,0,0,Astro War,1,real_roms
1.0702061653137207,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,1690.0,0.0,0.0,320,240,3,0.0647954526081004,0.005567847195307371,0.021155671296296297,0.10124693695402033,0.578125,0.0,0.0,0,0,0,0,0,Astroblast,1,real_roms
1.1281352043151855,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4693.0,0.0,0.0,320,240,3,0.17986765121722986,0.007044089067664945,0.295611400462963,0.22735944102926542,1.57421875,0.0,0.0,0,0,0,0,0,Astrowar,1,real_roms
1.1130218505859375,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,6223.0,0.0,0.0,320,240,3,0.34281524777467454,0.011112504682505618,0.27174036628540305,0.26482809390407436,1.76171875,0.0,0.0,0,1,0,1,0,Atari Video Cube,1,real_roms
1.114424228668213,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5753.0,0.0,0.0,320,240,3,0.23828079046710438,0.007118084470715339,0.08382768246187365,0.1520411410385469,2.15625,0.0,0.0,0,0,0,0,0,Atlantis (Activision) (1),1,real_roms
1.120344638824463,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,6175.0,0.0,0.0,320,240,3,0.24193671124661575,0.007812734143140692,0.08479646650326797,0.15364137741438957,2.1796875,0.0,0.0,0,0,0,0,0,Atlantis2,1,real_roms
1.170790195465088,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,8391.0,0.0,0.0,320,240,3,0.15833872637821625,0.012178647165725679,0.051268569580610025,0.13992667789049762,2.5,0.0,0.0,0,0,0,0,0,Bachellorette Party,1,real_roms
1.1844213008880615,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5461.0,0.0,0.0,320,240,3,0.25390761607195544,0.007693541603853438,0.3184904173474945,0.22235283488503313,1.0546875,0.0,0.0,0,0,0,0,0,Autorennen (Grand Prix),1,real_roms
1.0977513790130615,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,8700.0,0.0,0.0,320,240,3,0.1651210916792495,0.012895223048434962,0.05166692197712419,0.1435742175111903,2.4921875,0.0,0.0,0,0,0,0,0,Bachelor,1,real_roms
1.0578525066375732,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,4013.0,0.0,0.0,320,240,3,0.08109724115191415,0.007272628436103277,0.009962469362745098,0.05495540452081715,1.1640625,0.0,0.0,0,0,1,0,0,backfire,1,real_roms
1.08262038230896,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,7988.0,0.0,0.0,320,240,3,0.287945190685048,0.01278073099967169,0.07018658088235294,0.14258698117668578,1.52734375,0.0,0.0,0,0,0,0,0,Backgammon,1,real_roms
1.1163227558135986,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5371.0,0.0,0.0,320,240,3,0.2675878346095159,0.010824974583949607,0.09712385961328977,0.14149491920495388,0.98828125,0.0,0.0,0,0,0,0,0,Bank Heist,1,real_roms
1.0916023254394531,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,3969.0,0.0,0.0,320,240,3,0.3050394785007619,0.01136168327764906,0.28260449005991284,0.22011578708189516,1.640625,0.0,0.0,0,1,0,1,0,Barnstorming,1,real_roms
1.0742535591125488,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5036.0,0.0,0.0,320,240,3,0.11695545072764692,0.006742629398965596,0.04273389842047931,0.12771681517125164,1.57421875,0.0,0.0,0,0,0,0,0,Base Attack (PAL),1,real_roms
1.0992522239685059,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,7196.0,0.0,0.0,320,240,3,0.2862988234554565,0.005664906510340918,0.18983333333333333,0.11230849518868102,0.9921875,0.0,0.0,0,0,0,0,0,Basic Programming,1,real_roms
1.1188275814056396,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4096.0,0.0,0.0,320,240,3,0.17769209033757105,0.0020697225443431742,0.12266884531590415,0.0767182785487504,0.92578125,0.0,0.0,0,0,0,0,0,Basketball (32 in 1) (PAL),1,real_roms
1.1293270587921143,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4166.0,0.0,0.0,320,240,3,0.18111676447759084,0.002369326374149123,0.12268184912854029,0.0766319367231988,1.00390625,0.0,0.0,0,0,0,0,0,Basketball (4k version),1,real_roms
1.040147304534912,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,6952.0,0.0,0.0,320,240,3,0.4621947109475701,0.0075088369121835575,0.1540559640522876,0.16824437132614806,1.77734375,0.0,0.0,0,0,0,0,0,Battlezone,1,real_roms
1.0929338932037354,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,6074.0,0.0,0.0,320,240,3,0.14153834278622635,0.013527138450914411,0.028677713099128536,0.09916123246521591,1.78515625,0.0,0.0,0,0,0,0,0,Beamrider (2),1,real_roms
1.1683475971221924,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4682.0,0.0,0.0,320,240,3,0.12016309912322731,0.014136492813366538,0.0788214188453159,0.23482412258287044,1.61328125,0.0,0.0,0,0,0,0,0,Beany Bopper,1,real_roms
1.157426118850708,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,6147.0,0.0,0.0,320,240,3,0.33300777090788525,0.015411616122324405,0.20416234340958606,0.28993760118858103,2.1171875,0.0,0.0,0,1,0,1,0,Beat 'Em and Eat 'Em,1,real_roms
1.1274166107177734,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5510.0,0.0,0.0,320,240,3,0.29738797081996293,0.008241556089309047,0.22956816789215684,0.19407579561884478,1.828125,0.0,0.0,0,0,0,0,0,Bermuda Triangle,1,real_roms
1.1061351299285889,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4246.0,0.0,0.0,320,240,3,0.21723522044388524,0.007357516629913873,0.2994254663671023,0.1740614496311952,1.37109375,0.0,0.0,0,0,0,0,0,Berzerk,1,real_roms
1.1461231708526611,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4533.0,0.0,0.0,320,240,3,0.2307504801521444,0.006680755439857768,0.1565016339869281,0.1446018081129316,1.765625,0.0,0.0,0,0,0,0,0,Bermuda,1,real_roms
1.0056571960449219,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,2946.0,0.0,0.0,320,240,3,0.03877366213312021,0.001520836139121846,0.0030965073529411764,0.021731531936230362,0.59375,0.0,0.0,0,0,1,0,0,berzerkvoice,1,real_roms
1.0554018020629883,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4794.0,0.0,0.0,320,240,3,0.24359088650117353,0.0064698314135810415,0.35396272467320256,0.2099708457478274,1.52734375,0.0,0.0,0,0,0,0,0,Bi! Bi! (PAL),1,real_roms
1.1336925029754639,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4376.0,0.0,0.0,320,240,3,0.22148500620230804,0.01254639477572252,0.15129321555010894,0.1939477548526495,1.32421875,0.0,0.0,0,0,0,0,0,Big Bird's Egg Catch,1,real_roms
1.1407947540283203,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,7462.0,0.0,0.0,320,240,3,0.20339113751611268,0.0046491657581698475,0.21571886914488014,0.11054387774935676,0.46484375,0.0,0.0,0,0,0,0,0,Bionic Breakthrough,1,real_roms
1.0898988246917725,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,1772.0,0.0,0.0,320,240,3,0.09220486955127175,0.00249365188116493,0.30071689474400876,0.12270377165495493,0.49609375,0.0,0.0,0,0,0,0,0,Blackjack (1),1,real_roms
1.0892343521118164,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,1772.0,0.0,0.0,320,240,3,0.09220486955127175,0.00249365188116493,0.30071689474400876,0.12270377165495493,0.49609375,0.0,0.0,0,0,0,0,0,Blackjack (2),1,real_roms
1.1376123428344727,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,1838.0,0.0,0.0,320,240,3,0.1257940080207691,0.0023372535503244085,0.253997668164488,0.15711681856562743,0.578125,0.0,0.0,0,0,0,0,0,Blackjack (32 in 1) (PAL),1,real_roms
1.0944945812225342,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,9839.0,0.0,0.0,320,240,3,0.29471817680303597,0.01779598525561887,0.3555322712418301,0.22008088146342353,2.08203125,0.0,0.0,0,0,0,0,0,BloodyHumanFreeway_NTSC,1,real_roms
1.0830326080322266,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,7786.0,0.0,0.0,320,240,3,0.271851200335008,0.009683111477081662,0.09828693491285402,0.13172841809007982,1.90625,0.0,0.0,0,0,0,0,0,Blueprint,1,real_roms
1.2289555072784424,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5683.0,0.0,0.0,320,240,3,0.3321364018948873,0.010059763018494356,0.6255396071623092,0.3362479566091796,1.92578125,0.0,0.0,0,1,0,1,0,Bobby is Going Home (CCE),1,real_roms
1.258326530456543,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,7408.0,0.0,0.0,320,240,3,0.24519176764422304,0.011648745464981345,0.12697683483115466,0.22817303528591554,1.859375,0.0,0.0,0,0,0,0,0,BMX Airmaster,1,real_roms
1.2224807739257812,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4243.0,0.0,0.0,320,240,3,0.3047705456765355,0.006422354212514788,0.2671853213507625,0.19212456815619278,1.15625,0.0,0.0,0,0,0,0,0,Bogey Blaster,1,real_roms
1.204131841659546,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,2756.0,0.0,0.0,320,240,3,0.13782948597186728,0.001786090500442368,0.19831682325708058,0.11223249506108018,0.375,0.0,0.0,0,0,0,0,0,Boggle,1,real_roms
1.1951022148132324,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5413.0,0.0,0.0,320,240,3,0.362833959770213,0.013258075995198003,0.31391128812636165,0.20808020016435969,1.65625,0.0,0.0,0,1,0,1,0,Boom Bang,1,real_roms
1.1280896663665771,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,2691.0,0.0,0.0,320,240,3,0.14472838256554882,0.00308783560766871,0.3292207584422657,0.14700730474995657,0.5546875,0.0,0.0,0,0,0,0,0,Bowling (1),1,real_roms
1.0490953922271729,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,2374.0,0.0,0.0,320,240,3,0.16194449291379542,0.0034933354235832654,0.2855936138344226,0.17625527886968553,0.45703125,0.0,0.0,0,0,0,0,0,Bowling (2),1,real_roms
1.2093331813812256,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,2628.0,0.0,0.0,320,240,3,0.16462501159431128,0.002942689131720508,0.28709761369825704,0.17568331236251086,0.57421875,0.0,0.0,0,0,0,0,0,Bowling (32 in 1) (PAL),1,real_roms
1.2232203483581543,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,2691.0,0.0,0.0,320,240,3,0.14472838256554882,0.00308783560766871,0.3292207584422657,0.14700730474995657,0.5546875,0.0,0.0,0,0,0,0,0,Bowling (4k version),1,real_roms
1.1438384056091309,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,4053.0,0.0,0.0,320,240,3,0.22122480921816878,0.007417424831443372,0.27615109272875815,0.20485662273518151,1.46484375,0.0,0.0,0,0,0,0,0,Boxing (32 in 1) (PAL),1,real_roms
1.218848466873169,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,4531.0,0.0,0.0,320,240,3,0.20449965164434003,0.005604104850019941,0.2967998025599129,0.16115495429632173,1.50390625,0.0,0.0,0,0,0,0,0,Boxing (1),1,real_roms
1.219771385192871,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,4531.0,0.0,0.0,320,240,3,0.20449965164434003,0.005604104850019941,0.2967998025599129,0.16115495429632173,1.50390625,0.0,0.0,0,0,0,0,0,Boxing (2),1,real_roms
1.1495001316070557,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,2227.0,0.0,0.0,320,240,3,0.1872057882015788,0.003998459698903995,0.3735948223039215,0.16846334875515057,0.45703125,0.0,0.0,0,0,0,0,0,Brain Games (1),1,real_roms
1.0675551891326904,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,2227.0,0.0,0.0,320,240,3,0.1872057882015788,0.003998459698903995,0.3735948223039215,0.16846334875515057,0.45703125,0.0,0.0,0,0,0,0,0,Brain Games (2),1,real_roms
5.742075443267822,0,0,36,0,0,0,0,0,0,0,0,1,2,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,Berenstain Bears (Coleco),1,real_roms
1.153219223022461,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,2897.0,0.0,0.0,320,240,3,0.10815461338290619,0.010904658941993337,0.06850942946623094,0.21686406437522482,1.14453125,0.0,0.0,0,0,0,0,0,Breakdown,1,real_roms
1.1456499099731445,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,1442.0,0.0,0.0,320,240,3,0.22102155190653625,0.006637815927500167,0.11935813248910675,0.19797069431370662,0.41015625,0.0,0.0,0,0,0,0,0,Breakout - Breakaway IV (1),1,real_roms
1.128593921661377,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,1442.0,0.0,0.0,320,240,3,0.22102155190653625,0.006637815927500167,0.11935813248910675,0.19797069431370662,0.41015625,0.0,0.0,0,0,0,0,0,Breakout - Breakaway IV (2),1,real_roms
1.1329290866851807,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,2180.0,0.0,0.0,320,240,3,0.3242905056118122,0.01873820622250524,0.285164266748366,0.2762059921625308,0.7578125,0.0,0.0,0,1,0,1,0,Brick Kick,1,real_roms
1.1281654834747314,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4070.0,0.0,0.0,320,240,3,0.29787249089300843,0.009424169407659503,0.4816993634259259,0.28198309206529054,1.1015625,0.0,0.0,0,0,0,0,0,Bridge,1,real_roms
1.0805537700653076,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5584.0,0.0,0.0,320,240,3,0.10681171657461758,0.015408372195022325,0.03966884531590414,0.15765869430913773,1.79296875,0.0,0.0,0,0,0,0,0,Buck Rogers - Planet of Zoom,1,real_roms
1.0089645385742188,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,4035.0,0.0,0.0,320,240,3,0.21422967021699407,0.010631500954832514,0.10524509803921568,0.1999337961075581,1.5234375,0.0,0.0,0,0,0,0,0,Bugs Bunny,1,real_roms
1.1216545104980469,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,7103.0,0.0,0.0,320,240,3,0.24669082657344382,0.0143435694802821,0.11084994553376905,0.15567859159745168,1.69140625,0.0,0.0,0,0,0,0,0,Bugs,1,real_roms
1.1140995025634766,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,6463.0,0.0,0.0,320,240,3,0.29043907410103725,0.01201663981182364,0.31650044253812637,0.2680431211271863,1.91015625,0.0,0.0,0,0,0,0,0,Bumpnjump,1,real_roms
1.1432533264160156,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,6938.0,0.0,0.0,320,240,3,0.1620933230671413,0.021541878624253632,0.04990373093681917,0.15667287930807672,1.95703125,0.0,0.0,0,0,0,0,0,Burgertime,1,real_roms
1.1355841159820557,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,8130.0,0.0,0.0,320,240,3,0.1775273603638623,0.008205781571375302,0.07436136642156864,0.18000738652753107,1.8125,0.0,0.0,0,0,0,0,0,Burning Desire,1,real_roms
1.1395418643951416,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,5730.0,0.0,0.0,320,240,3,0.19208857371072136,0.0062389983621481925,0.08149565972222221,0.1882046133057633,1.953125,0.0,0.0,0,0,0,0,0,Cakewalk,1,real_roms
1.1440682411193848,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,27621.0,0.0,0.0,320,240,3,0.4938752094285507,0.04623327723256538,0.15237334899237476,0.25570215570982235,2.76953125,0.0,0.0,0,1,0,1,0,California Games,1,real_roms
1.086956262588501,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,3103.0,0.0,0.0,320,240,3,0.3998335914127696,0.01623271064545666,0.38718608728213505,0.3252866611372994,1.0859375,0.0,0.0,0,1,0,1,0,Canyon Bomber (4k version),1,real_roms
1.0333220958709717,0,0,36,0,0,0,0,0,0,0,0,1,2,1,1,1,7051.0,0.0,0.0,320,240,3,0.1318771373549098,0.012571792376850851,0.032772909858387794,0.11480052802217725,1.82421875,0.0,0.0,0,0,0,0,0,Carnival,1,real_roms
1.1182668209075928,0,0,35,0,0,0,0,0,0,0,0,1,2,1,1,1,1891.0,0.0,0.0,320,240,3,0.22654618365514267,0.00365045449023177,0.23901853553921565,0.11822018321849467,0.640625,0.0,0.0,0,0,0,0,0,Casino,1,real_roms
